"AQI_NO2","NO2.GT.","RH","CO.GT.","T","C6H6.GT.","NOx.GT."
102.526436124607,210,39,3.3,8.5,16,421
103.086596170334,250,40.3,4.8,8.3,17.6,632
102.414404115462,202,41.3,2.8,8,10.1,424
102.246356101743,190,44.2,2.4,7,9.8,369
102.89054015433,236,51.8,2.9,5.4,11.5,484
103.086596170334,250,55,2.7,4.1,8.2,456
102.652472134896,219,57.8,2.1,3.1,6.8,373
101.770220062875,156,56.7,1.5,3.1,4.3,228
97.8695652173913,98,58.9,0.9,2.3,2.6,117
88.2826086956522,89,60,0.8,1.9,2.4,108
101.04201200343,104,60.3,0.8,1.9,2.3,126
101.65818805373,148,64.6,1.1,0.9,4.5,235
102.302372106316,194,65,1.9,0.6,8.5,339
102.820520148614,231,59.9,2.5,2.1,9,399
102.386396113175,200,57.2,2.2,3.1,5.7,346
102.624464132609,217,54,2.1,4.2,6.9,407
102.526436124607,210,43.8,2.3,7.4,6.4,393
101.35010002858,126,34.5,1.2,11.2,3.5,166
101.238068019434,118,32.4,1.2,13.8,3.7,157
101.182052014861,114,34.9,1.1,12.4,2.9,141
101.224064018291,117,31.9,1.1,12.8,3.4,144
101.546156044584,140,29.1,1.4,13.5,5.3,191
101.938268076593,168,33.3,1.7,11.6,7.3,255
102.414404115462,202,34.9,2.5,10.9,10,379
102.54044012575,211,37.3,2.7,10.4,12.3,427
102.820520148614,231,39.7,3.1,9.7,11.8,509
102.58245212918,214,41.9,2.8,9.1,10.4,459
102.120320091455,181,41.9,1.9,9.3,7.7,293
102.008288082309,173,44.7,1.9,9.4,7.5,269
101.952272077736,169,45.8,1.7,8.5,6.1,244
102.022292083452,174,50,2.2,7.8,8.3,293
101.406116033152,130,46.9,1.5,8.2,4.9,177
70.1739130434783,72,48.6,0.8,8.4,1.9,81
37.7358490566038,40,54.7,0.5,8,1,42
53.1304347826087,56,55.7,0.5,7.8,1.1,61
79.7608695652174,81,53.8,0.7,8,1.5,101
79.7608695652174,81,50.7,0.7,8.8,1.6,98
87.2173913043478,88,47.6,0.9,10.1,2.3,114
93.6086956521739,94,45.8,1,10.6,2.5,118
96.804347826087,97,56.2,1.1,9.1,2.5,120
101.154044012575,112,66.5,1.1,7.9,2.8,151
101.04201200343,104,65,1,8,2.4,131
101.084024006859,107,61,1.1,8.4,3.3,145
101.182052014861,114,57.3,1.3,8.6,3.2,156
101.196056016005,115,56.3,1.2,8.4,2.8,151
101.364104029723,127,57.7,1.3,8,3.4,173
101.252072020577,119,62.6,1.1,7.1,2.9,154
101.672192054873,149,59.3,1.5,7.4,4.6,221
101.546156044584,140,56.9,1.4,7.7,3.8,193
101.056016004573,105,54.4,1.1,7.7,3.1,130
101.210060017148,116,53,1.3,7.7,3.7,156
101.154044012575,112,62.8,1.4,6.7,3.3,148
78.695652173913,80,61.9,1.1,6.6,2.1,93
56.3260869565217,59,70.3,0.8,5.7,1.2,66
46.2264150943396,49,81.5,0.5,3.9,1,50
60.5869565217391,63,84.3,0.6,3.3,2.1,77
101.30808802515,123,80.9,1.2,4.2,5.5,183
101.882252072021,164,75,2.2,5.1,10.9,256
102.638468133752,218,77.6,2.9,4.6,13.3,355
103.142612174907,254,84.3,2.9,3.8,9.6,491
102.526436124607,210,77.4,2,6.2,7,387
102.498428122321,208,67.6,1.7,7.7,6.6,384
102.442412117748,204,64.8,2.2,8.1,9.3,368
101.994284081166,172,64,1.8,8.1,7.9,258
101.784224064018,157,71.3,1.6,6.9,6.9,231
102.120320091455,181,73.7,1.9,7,8.6,290
102.302372106316,194,70,2.2,7.3,10,335
102.288368105173,193,77.8,2.2,5.8,8.8,293
103.114604172621,252,80.9,4.9,5.4,20.2,526
103.548728208059,283,79.8,6.3,5.5,19.7,607
102.498428122321,208,74,2.7,5.6,7.1,326
101.588168048014,143,71.9,1.4,5.6,4.4,188
101.322092026293,124,70.7,1.2,6.4,2.9,163
88.2826086956522,89,70.1,0.8,6.3,2.1,102
84.0217391304348,85,80.5,0.8,4.4,2.1,95
63.7826086956522,66,83.1,0.7,3.9,1.1,71
43.3962264150943,46,85.4,0.4,3.4,0.5,46
57.3913043478261,60,84.5,0.5,3.3,1,62
101.224064018291,117,84.5,0.9,3.4,2.6,170
102.078308088025,178,84.5,1.5,3.4,6.7,313
103.716776221778,295,82.7,3.8,4.1,16.7,687
102.988568162332,243,80.3,5.4,4.6,24,757
103.15661617605,255,74,3.5,6.1,15,559
102.400400114318,201,58.4,1.7,9.1,6.9,286
102.498428122321,208,48.9,2,11.4,9.1,324
102.554444126893,212,64.4,2.1,8.3,10,316
102.918548156616,238,71,3,6.5,12.9,407
102.400400114318,201,71.1,2.1,6.6,9,305
102.638468133752,218,69.3,2.5,7.4,10.9,360
102.694484138325,222,70.6,2.2,6.4,7.9,339
102.470420120034,206,72.5,2.4,5.8,10.2,304
103.100600171478,251,71.6,3.6,5.6,13.2,397
102.246356101743,190,77.8,2.6,4.2,8.1,270
102.638468133752,218,79.5,2.7,4.3,8.5,339
101.686196056016,150,75.5,1.4,4.5,3.6,190
101.140040011432,111,77.1,0.9,4.4,2.6,126
101.574164046871,142,78.2,1.5,4.2,4.3,189
101.252072020577,119,79.3,1.1,4,3.2,146
86.1521739130435,87,78.7,0.8,3.9,1.8,98
68.0434782608696,70,82.8,0.6,3.2,1.2,75
65.9130434782609,68,76,0.6,4.1,0.7,77
63.7826086956522,66,75.9,0.6,4.2,1,72
101.224064018291,117,76.3,0.7,4.5,2.2,152
102.344384109746,197,79.1,1.7,4.4,7.7,337
102.358388110889,198,79.8,1.9,4.3,6.2,360
101.92426407545,167,83,1.4,3.1,3.8,243
102.106316090312,180,83.9,1.3,2.8,3.6,277
101.952272077736,169,79.5,1.2,3.9,3.7,266
102.526436124607,210,74.5,1.9,5.1,8.3,317
102.834524149757,232,72.5,2.5,5.7,10.1,375
102.708488139468,223,74.6,2.3,5.6,9.9,349
102.722492140612,224,75.9,2.3,5.4,9.2,377
102.918548156616,238,78.2,2.5,4.9,10.3,403
103.072592169191,249,79,2.8,4.8,11.4,422
102.708488139468,223,78.6,2.7,4.8,11.7,388
103.002572163475,244,78.2,3.1,4.6,12.6,431
102.988568162332,243,79.7,2.9,4.2,11.4,425
102.750500142898,226,78.9,2.6,4.3,9.6,391
101.92426407545,167,77.9,1.5,4.2,4.6,231
101.994284081166,172,83,1.6,3.2,4.7,248
101.26607602172,120,74.5,1.1,5.1,2.6,142
100,100,80.8,0.9,4,2.9,117
79.7608695652174,81,84.5,0.6,3.3,1.2,87
101.420120034296,131,84.4,0.8,3.6,3,197
101.96627607888,170,83.8,1.5,3.8,5.5,290
103.324664189768,267,82.5,3.1,4.1,12.9,621
103.352672192055,269,83.9,3.8,3.9,14.5,645
103.002572163475,244,83.9,2.7,4.1,9,573
102.834524149757,232,82,1.8,4.6,6.5,414
102.330380108602,196,79.5,1.4,5.5,5.4,314
102.316376107459,195,76.2,1.7,6.7,7.4,317
102.2323521006,189,69,1.9,7.9,7.7,290
102.554444126893,212,66.3,2.2,8.5,10.7,385
103.324664189768,267,70.8,3,7.6,13.3,507
103.254644184053,262,72.4,3,7.2,13.2,534
103.366676193198,270,74.2,3.9,6.7,17.5,601
103.226636181766,260,75.8,4,6.1,17.7,583
103.296656187482,265,74.9,3.9,6.3,17.5,551
103.254644184053,262,78,3.5,6,14.1,547
102.764504144041,227,81.2,2.4,5.6,8.4,385
102.27436410403,192,81.5,2.1,5.5,7.9,318
102.414404115462,202,84.1,2.5,5.3,8.1,356
102.2323521006,189,83.9,2.1,5.2,7.1,326
101.784224064018,157,83.5,1.5,5.1,5.2,233
96.804347826087,97,82.5,1,5,3.4,116
100,100,82.8,0.8,5,2.1,120
101.630180051443,146,80.7,1,5.2,4.1,228
102.036296084596,175,80.2,1.4,5.3,6.1,303
102.246356101743,190,67.4,4.2,8.3,17.8,529
101.910260074307,166,52.1,3.3,10.8,11.8,615
101.728208059446,153,40.3,1.7,13,6.6,298
101.92426407545,167,44.8,2.1,10.9,8.4,317
101.504144041155,137,42.1,2.2,11.5,7.6,305
101.546156044584,140,38.5,1.8,12.5,6.7,253
101.686196056016,150,38.5,2,12.6,7.9,296
101.714204058302,152,38.4,2.3,12.3,8.4,293
102.064304086882,177,43.1,2.8,10.2,12.1,353
102.2323521006,189,48.2,3.4,8.6,12.6,399
102.316376107459,195,50.8,4,7.8,13.6,454
102.092312089168,179,52.8,2.3,7.3,8.1,356
102.218348099457,188,62.4,2.7,6.2,11.2,473
101.96627607888,170,68.2,2.7,5.1,10.1,482
101.840240068591,161,69,2.8,4.7,8.8,443
101.6161760503,145,69.8,2.1,4,6.8,373
101.490140040011,136,71.3,1.9,3.4,6.4,320
101.294084024007,122,75.1,1.7,2.3,5.2,233
101.196056016005,115,66.2,1.3,3.8,3.6,161
101.028008002286,103,60.5,0.9,4.6,2.7,137
101.098028008002,108,54.3,1,5.7,1.9,144
101.322092026293,124,51.3,1,6.2,3.9,182
101.448128036582,133,49.5,1.5,6.7,4.1,227
101.322092026293,124,45,1.5,8.8,3.7,203
101.210060017148,116,43.5,1.4,9.6,3.6,179
101.168048013718,113,43.3,2.4,9.8,4.1,171
101.224064018291,117,43.5,2.8,9.9,4.5,181
101.238068019434,118,44.1,2.9,9.8,4.5,175
101.098028008002,108,45.1,2.6,9.7,2.9,148
97.8695652173913,98,47.3,2.5,9,3.1,132
101.224064018291,117,56,2.7,7.4,3.9,162
101.35010002858,126,61.7,2.8,6.4,4.2,185
101.574164046871,142,58,3,6.8,5.2,234
101.784224064018,157,56.7,3.7,7.3,10.2,275
101.840240068591,161,56.7,3.5,7.2,8.1,272
101.952272077736,169,59.1,3.8,6.7,8.5,331
101.910260074307,166,62.1,4.3,5.9,10.7,347
102.2323521006,189,60.4,4.8,6.3,11.5,488
102.162332094884,184,60.2,4.2,5.5,9.5,404
101.6161760503,145,64.4,3.3,4.6,5.3,255
86.1521739130435,87,65.9,1,3.7,2.7,108
75.5,77,74.3,0.9,1.6,3.1,107
101.154044012575,112,76.3,1.1,1.4,3.2,188
101.238068019434,118,69.5,1.1,2.5,3.6,225
101.322092026293,124,64.8,1.2,3.7,3.7,208
101.602172049157,144,49.9,1.7,7.8,6.4,270
101.378108030866,128,37.1,1.6,11.2,5.2,202
101.26607602172,120,30.6,1.4,12.6,3.9,168
101.420120034296,131,32.9,1.8,10.3,4.1,191
101.196056016005,115,35.5,1.1,10,2.5,149
80.8260869565217,82,40,0.9,8.8,2.2,101
100,100,40.3,1.1,8.3,2.3,134
101.140040011432,111,38.9,1.1,7.9,2.4,150
101.434124035439,132,41,1.2,6.8,2.9,188
101.756216061732,155,42,1.6,6,4.9,254
102.120320091455,181,43.5,2.6,5.5,6.8,324
101.756216061732,155,46.8,1.5,4.6,3.1,238
101.056016004573,105,48,1,4.5,2.1,128
101.252072020577,119,48.6,1.3,4.3,3.9,169
101.686196056016,150,50,1.6,4,3.8,215
93.6086956521739,94,52.9,1,4,1.8,111
53.1304347826087,56,51,0.6,4,1,60
26.4150943396226,28,48,0.3,3.8,0.4,29
23.5849056603774,25,50.3,0.3,3.6,0.3,25
29.2452830188679,31,52.6,0.3,2.8,0.2,34
63.7826086956522,66,52.7,0.4,2.5,0.7,89
101.140040011432,111,50.5,1,2.7,2.6,212
101.294084024007,122,49.4,1.2,2.7,3.1,216
101.196056016005,115,45.2,1,3.3,2.3,191
101.30808802515,123,43.3,0.9,3.1,2,200
101.252072020577,119,38.8,0.8,3.7,2,164
101.336096027436,125,36.8,1.1,4,3.1,185
101.126036010289,110,35,1,3.7,2.9,156
101.140040011432,111,32.4,0.8,3.4,2.1,155
101.182052014861,114,33.1,0.9,3.3,2.5,158
101.182052014861,114,35.1,0.9,2.6,2.8,166
101.546156044584,140,36.6,2,2.1,6.7,268
101.560160045727,141,37.9,2.4,1.6,8.1,309
101.574164046871,142,38,2.5,1.4,7.4,297
101.30808802515,123,36.6,1.6,1,3.6,225
89.3478260869565,90,35.4,0.9,1.1,1.9,122
77.6304347826087,79,34.3,0.7,1,1.4,100
66.9782608695652,69,37.4,0.6,1,1.2,86
57.3913043478261,60,41.2,0.6,0.7,0.9,71
34.9056603773585,37,40.6,0.4,0.2,0.6,39
25.4716981132075,27,37.5,0.2,-0.1,0.2,29
28.3018867924528,30,38.4,0.2,-0.3,0.3,32
31.1320754716981,33,40.1,0.2,-0.6,0.3,37
82.9565217391304,84,41.4,0.5,-0.6,1,134
101.644184052586,147,40.2,1.5,-0.2,5.2,358
101.588168048014,143,36.8,1.9,0.6,6.1,354
101.294084024007,122,30.3,1.4,2.8,3.6,284
101.112032009145,109,29.1,0.9,3.1,2.3,213
94.6739130434783,95,29.2,0.7,3.3,1.9,174
93.6086956521739,94,31,0.8,3.1,2.6,157
101.014004001143,102,30.8,1,3.2,3.1,178
101.084024006859,107,31.5,0.9,3.3,2.7,187
101.168048013718,113,28.6,1,4.1,3,198
101.126036010289,110,29.2,0.9,3.9,3,186
101.210060017148,116,35,1.4,1.9,5,203
101.65818805373,148,35.4,2.1,1.8,7.5,313
101.770220062875,156,36.5,2.8,1.4,9.5,342
101.812232066305,159,36.3,2.2,0.8,5.3,310
101.210060017148,116,34.1,1,0.6,2.4,165
101.126036010289,110,31.9,1.1,0.3,2.5,152
101.014004001143,102,30.2,0.9,0.2,2.2,141
92.5434782608696,93,29.7,0.8,0,1.5,122
64.8478260869565,67,31.9,0.6,-0.1,1.3,79
71.2391304347826,73,46.3,0.4,-1.3,0.9,77
95.7391304347826,96,47.2,0.5,-1.2,1.4,124
101.126036010289,110,47.5,0.7,-1.3,3.5,159
101.686196056016,150,51.4,2.4,-1.9,11,396
101.952272077736,169,45.9,2.8,-0.5,12.4,479
102.120320091455,181,32.5,2,4.6,8.3,438
102.204344098314,187,24.3,2.2,7.5,8.9,466
101.630180051443,146,18.8,1.4,9.6,5.7,288
101.420120034296,131,18.4,1.2,9.3,5.5,205
101.840240068591,161,18.6,1.9,9.7,9,311
101.588168048014,143,16.7,1.3,10.1,6.3,246
102.050300085739,176,13.5,2,11.8,9.1,356
102.078308088025,178,15.3,2,11.6,8.4,397
102.484424121177,207,19.2,3.4,9.1,17.5,579
102.946556158903,240,25.6,5.1,7.2,23.3,819
102.89054015433,236,34,5.3,6.1,19,754
102.372392112032,199,36.4,2.8,5.1,11.1,473
101.96627607888,170,39.6,1.6,4.8,6.2,300
101.728208059446,153,39.6,1.4,5,5,235
101.546156044584,140,41.7,1.4,4.1,5.3,207
101.518148042298,138,43.3,1.4,4.4,4.2,204
101.224064018291,117,45.9,1.1,3.8,3.5,155
101.252072020577,119,56.3,1,3.4,4.1,179
101.098028008002,108,67.9,1,2.9,4,143
101.280080022864,121,74.1,1.2,2.8,5.1,212
101.490140040011,136,75.6,1.4,2.9,6.7,263
102.036296084596,175,72.4,3,3.8,15.6,648
102.54044012575,211,50.2,4.2,5.9,17.1,717
102.190340097171,186,39.4,2.1,7.3,8.8,389
102.064304086882,177,75.9,2,3.6,6.9,438
101.644184052586,147,78.6,1.6,3.6,5.4,282
101.686196056016,150,69.2,1.4,5.3,4.9,268
101.65818805373,148,66,1.6,6.1,5.3,248
101.700200057159,151,70.1,1.5,6,5.4,272
101.700200057159,151,72.1,1.7,6.3,5.5,291
101.896256073164,165,75.7,1.9,6.3,7.5,363
102.344384109746,197,80.4,3.8,5.6,16.7,660
102.778508145184,228,82.4,5.4,4.9,18.2,907
102.330380108602,196,84,4.2,4.3,15.5,639
102.27436410403,192,83.6,3.8,4.3,10.9,574
101.840240068591,161,82.5,2.3,4.6,8.7,373
101.770220062875,156,82,2.1,4.4,7.3,330
101.798228065161,158,80.9,2.3,4.3,7.5,336
101.742212060589,154,81.2,2.3,4.1,6.8,347
101.518148042298,138,80.9,1.7,3.9,4.7,241
91.4782608695652,92,65.1,0.6,4.5,1.3,96
101.028008002286,103,75.2,0.9,4,2.2,147
101.224064018291,117,76.4,1.1,3.7,3.6,210
101.532152043441,139,77.3,1.9,3.1,7.5,409
101.92426407545,167,74.4,3.7,3.7,16.8,719
102.456416118891,205,69.4,6.1,5,28,959
102.610460131466,216,60.9,4.6,6.5,15.8,744
102.27436410403,192,59.8,3.3,7.6,15.5,583
102.218348099457,188,57.6,3.3,8.6,14.9,597
102.2323521006,189,52.4,3.4,10.9,16.4,550
102.27436410403,192,48.3,3.6,12.3,15.6,499
102.302372106316,194,43.4,3.9,12.5,16.1,470
102.624464132609,217,42.3,4.8,11.9,16.6,568
102.078308088025,178,41.2,3.9,12.3,15.9,525
102.148328093741,183,48.1,3.6,10.8,13.3,481
102.2323521006,189,52.5,3.6,8.9,14.9,414
102.736496141755,225,54.7,4.6,8.4,18.5,565
102.036296084596,175,58.7,2.3,7.5,7.9,303
101.728208059446,153,60,1.6,6.9,5,221
101.770220062875,156,61.3,1.8,6.6,6.5,260
101.994284081166,172,59.8,2.2,6.3,6,327
101.882252072021,164,65.8,2.1,5.4,6.8,344
101.784224064018,157,59.6,1.7,5.8,4,270
101.126036010289,110,62.5,1.1,4.2,3.5,136
101.378108030866,128,68.6,1.1,3.1,4.3,194
101.434124035439,132,54.6,0.8,4.6,2,168
101.770220062875,156,54.5,1.3,5,6.1,254
102.176336096027,185,48.1,2.3,7,8.7,410
101.280080022864,121,37.7,1.1,10,3.1,166
101.224064018291,117,30.3,1.1,13,5.2,162
101.448128036582,133,28.1,1.5,14,5.3,188
101.490140040011,136,28.9,1.6,13.3,6.7,199
101.854244069734,162,29,2.2,13.4,8.3,272
101.434124035439,132,28.3,1.5,13.5,5.9,180
101.854244069734,162,29.7,1.8,13,7.3,255
101.812232066305,159,38.7,2,11.6,8.4,251
101.770220062875,156,56.3,1.9,8.6,7.7,258
102.064304086882,177,57.9,2.5,8.5,9.1,344
102.176336096027,185,63.4,2.6,7.8,10.9,380
102.372392112032,199,69.5,3.2,7.2,10.2,464
101.910260074307,166,74.7,2.2,6.5,7.8,304
101.714204058302,152,73.9,1.9,6.5,7,258
101.96627607888,170,72.1,2.4,6.8,9.2,358
101.826236067448,160,60,1.8,7,4.6,278
100,100,47.8,0.9,7.2,2.1,116
54.195652173913,57,52.9,0.7,6.8,1.3,60
45.2830188679245,48,65,0.6,5.8,0.8,51
30.188679245283,32,59.4,0.5,5.8,0.6,33
70.1739130434783,72,58.3,0.6,5.5,1.1,80
85.0869565217391,86,54.8,0.6,5.9,1,103
77.6304347826087,79,48.7,0.7,7.3,1.5,93
86.1521739130435,87,39.9,0.7,9.4,1.4,108
84.0217391304348,85,33.8,0.9,11.2,2,107
96.804347826087,97,29.9,1,12.3,2.3,122
95.7391304347826,96,23.7,1,14.8,2.6,122
101.168048013718,113,26.6,1.4,13.1,6.7,156
101.868248070877,163,25.7,3,13.3,13.3,246
101.630180051443,146,27.7,1.5,12,4,205
101.92426407545,167,30.1,1.7,11.5,5.3,257
101.854244069734,162,33.2,2.3,10.1,8.6,228
102.302372106316,194,38.1,2.5,8.6,6.2,321
102.176336096027,185,41.2,2.1,8,5.3,270
101.798228065161,158,43.8,1.5,7.5,4.1,203
101.770220062875,156,46.9,1.4,6.8,3.5,201
101.784224064018,157,46.3,1.4,6.1,4.1,207
101.560160045727,141,45.5,1.4,5.6,3.2,180
101.210060017148,116,48.8,1.2,5.4,3.2,140
82.9565217391304,84,51.2,0.9,5.1,1.7,93
32.0754716981132,34,57.2,0.4,5.2,0.5,35
42.4528301886792,45,63.1,0.4,4.5,0.6,47
56.3260869565217,59,54.5,0.5,5.2,0.8,68
98.9347826086957,99,51.3,0.7,5.6,1.7,131
101.896256073164,165,45.4,1.5,5.9,5.2,289
101.938268076593,168,41.3,1.9,6.9,6.6,322
101.952272077736,169,34.2,1.6,8.6,5.5,330
101.854244069734,162,27.7,1.4,9.6,4.4,339
101.756216061732,155,25.3,1.3,10.6,4.4,316
101.490140040011,136,25.6,1.3,10.2,4.3,218
101.322092026293,124,25.2,1.2,10,4.5,177
101.798228065161,158,25.7,1.3,9.7,4.5,278
101.92426407545,167,26.8,1.4,9.7,4.8,313
102.050300085739,176,27.3,1.7,9.4,6.3,351
102.442412117748,204,28,2.5,7.9,9.6,374
102.512432123464,209,30.7,3.8,6.9,15,431
102.722492140612,224,33.3,4.2,6.1,15.4,468
102.54044012575,211,37.4,2.8,5,8.9,368
102.022292083452,174,40.9,1.5,4.2,5,239
102.120320091455,181,43.5,1.8,3.9,6.5,292
101.784224064018,157,47.7,1.5,3,4.4,205
101.742212060589,154,52.1,1.5,2.5,5.3,255
101.644184052586,147,53.5,1.2,2,3.1,220
101.182052014861,114,56.8,0.7,1.4,1.9,153
101.462132037725,134,58.4,0.7,0.9,2.8,224
101.602172049157,144,61,1.3,0.3,5.5,295
102.134324092598,182,59.1,3.4,0.9,18.3,667
102.708488139468,223,47.9,5.5,4.1,26.3,867
102.652472134896,219,34.6,4.1,7.7,16.3,666
102.596456130323,215,25.7,3,10.9,12.3,595
102.260360102887,191,17.4,1.9,13.7,7.4,421
101.854244069734,162,16.8,1.8,14,8.1,292
101.896256073164,165,17,2.1,14.1,10.8,308
101.980280080023,171,15.8,2.3,15,9.7,347
101.882252072021,164,14.9,2.3,16.5,9.9,377
101.938268076593,168,16.7,2,15.8,9.6,325
102.442412117748,204,23.9,3.1,13.2,16.5,508
102.974564161189,242,33.8,5.1,11,23.4,768
103.030580165762,246,39,5.9,9.5,24.2,764
102.596456130323,215,42.4,3.2,8.5,13.3,500
102.470420120034,206,44,2.4,7.5,8.4,463
101.92426407545,167,46,1.4,6.6,5.4,258
101.6161760503,145,49.6,1.4,5.5,5.2,214
101.448128036582,133,52.2,1.3,4.9,4.6,191
101.224064018291,117,53.5,1,4.6,3.2,154
89.3478260869565,90,56.8,0.8,3.8,2.5,113
101.154044012575,112,63.5,0.9,2.3,2.8,167
101.26607602172,120,64.9,0.9,2,3.9,235
101.560160045727,141,65.3,1.7,2,7.2,372
102.246356101743,190,61.6,4.3,3.3,20.9,877
102.596456130323,215,52.5,6,5.7,27,900
102.596456130323,215,43.5,3.8,8.3,18.5,733
102.876536153187,235,38.9,3.3,10.5,14,691
102.302372106316,194,33.4,2.3,14.5,10.5,457
101.812232066305,159,34.6,2.4,15.7,11.2,369
101.30808802515,123,36.3,2.2,16.1,10.3,285
101.280080022864,121,34.5,1.9,17.3,8.6,279
101.014004001143,102,34.1,1.7,17.6,7.6,198
101.182052014861,114,33.1,1.9,18,10.2,229
101.938268076593,168,41,3.8,14.6,17.8,477
102.484424121177,207,46.2,5.3,12.8,25.3,679
102.372392112032,199,53.9,5.9,11.5,24.4,682
102.27436410403,192,58.8,5.5,10.6,20,679
101.65818805373,148,60,2,9.7,7.3,298
101.504144041155,137,64.2,1.8,8.3,6.6,265
101.30808802515,123,65.5,1.6,7.8,5.7,196
101.112032009145,109,65.9,1.3,7.5,4.5,155
97.8695652173913,98,72.1,1.1,6.1,4.1,131
93.6086956521739,94,80.9,1,4,3.3,165
94.6739130434783,95,79.1,0.8,4.2,3.3,169
101,101,73.2,0.9,5.3,3.5,224
100,100,76.1,1.3,4.3,6.4,249
101.686196056016,150,74.6,4.1,4.8,20.1,863
101.938268076593,168,64.5,3.9,7.5,21.2,665
102.372392112032,199,49.3,3.5,11.7,13.7,670
101.938268076593,168,41.2,2.7,14.7,11.7,500
101.840240068591,161,33.2,2.3,17.4,10.6,428
101.6161760503,145,18.1,2.1,19.1,9.1,306
101.65818805373,148,15.3,2.2,19.5,9.2,334
101.420120034296,131,14.4,1.8,20.2,5.9,268
101.504144041155,137,16,1.9,19.8,8.6,284
101.868248070877,163,21.6,2.7,16.5,12.7,393
102.652472134896,219,18.3,4.7,14.5,19.8,603
103.016576164618,245,22.8,5.4,12.8,23.8,757
102.792512146328,229,35.9,4.2,11.5,14.6,684
102.162332094884,184,34.6,2.1,9.5,7.6,426
101.700200057159,151,38.2,1.4,8.3,4.9,254
101.448128036582,133,41.7,1.4,7.7,5.2,227
101.476136038868,135,44.9,1.4,6.8,4.8,221
101.140040011432,111,49.4,1,5.7,3.2,155
89.3478260869565,90,50.1,0.8,5.7,2.4,120
88.2826086956522,89,55.2,0.7,4.9,2.1,128
88.2826086956522,89,56.3,0.6,4.5,2.7,148
101.224064018291,117,59.7,0.2,3.8,4.5,233
101.560160045727,141,58.6,1.5,4.3,13.8,470
102.2323521006,189,50,3.5,7.1,22.7,679
102.54044012575,211,38.4,3,11.1,19.3,796
101.854244069734,162,30.6,1,17.2,9.3,339
101.994284081166,172,33.3,1.5,17.8,12.1,354
102.134324092598,182,31.8,2.2,18.8,14.2,466
102.106316090312,180,29.9,1.7,19.3,12.3,417
101.770220062875,156,31.5,1.1,18.8,10.2,289
101.938268076593,168,28.1,1.3,18.2,10.4,324
102.120320091455,181,35.3,1.5,16,13.9,376
102.750500142898,226,43.6,3.4,13.8,23.1,619
102.820520148614,231,48.8,3.8,12.9,22.8,689
102.694484138325,222,49.3,2.8,12.8,13.4,582
101.896256073164,165,50.9,0.8,12.2,6.8,287
101.700200057159,151,55.9,0.5,10.6,6,238
102.022292083452,174,55.9,1,10.3,5.7,312
101.6161760503,145,55.8,0.4,10.2,3.9,231
101.644184052586,147,57.3,0.4,10,4.9,234
101.462132037725,134,57.9,0.3,10.2,4.5,195
87.2173913043478,88,66.1,0.1,10.6,3.3,132
101.112032009145,109,58.5,0.2,12.6,5.8,178
101.406116033152,130,48.6,0.6,15,6.2,218
101.504144041155,137,51.5,0.7,14.2,6.7,246
101.6161760503,145,48.6,0.6,15.1,5.6,252
101.378108030866,128,35.4,0.3,18,5.8,208
101.392112032009,129,35.3,0.5,17.9,7,219
101.056016004573,105,35,0.2,17.7,3.8,160
101.182052014861,114,35.5,0.4,17.6,5.5,191
101.630180051443,146,34.1,0.7,17.5,7.6,270
101.770220062875,156,40,0.9,15.6,8.3,285
101.714204058302,152,47.8,0.8,14,7.5,289
102.400400114318,201,51.4,2.4,13.2,14.1,550
102.680480137182,221,56.1,3.3,12,12.4,679
101.784224064018,157,54.7,0.9,11.6,5.8,314
101.182052014861,114,53.3,0.1,12,3.9,166
101.084024006859,107,55.4,0.1,12.5,2.8,157
101.168048013718,113,56,0.1,12.3,3.1,173
101.238068019434,118,53.4,0.2,12.4,3.3,184
101.154044012575,112,49.9,0.1,12.9,3,166
101.65818805373,148,47.3,0.3,13.9,5,260
101.826236067448,160,51.6,1,13.5,7.7,362
101.882252072021,164,56.2,1.6,13.2,10.1,415
101.812232066305,159,57.8,1.4,14.2,8.5,358
101.126036010289,110,46.2,0.3,17.2,2.8,170
80.8260869565217,82,36.6,0.1,19.9,3.3,130
101.014004001143,102,37.1,0.3,19.7,5,177
101.252072020577,119,37.4,0.5,19,5.6,233
101.476136038868,135,43.5,0.8,16.4,7.1,282
102.596456130323,215,49.8,3.2,15.1,16.7,583
102.54044012575,211,51,2.8,14.8,12.5,566
101.994284081166,172,51.6,1,14.6,6.6,323
101.910260074307,166,52.1,0.9,13.7,8.3,318
101.938268076593,168,55.6,0.9,13.2,7.1,336
101.462132037725,134,55.9,0.4,13.2,3.8,196
101.294084024007,122,62.1,0.4,11.7,5.2,193
101.30808802515,123,68.9,0.3,9.9,5.3,192
101.04201200343,104,68,0.1,9.8,3.8,147
84.0217391304348,85,74.5,0.8,8.4,2.9,117
101.028008002286,103,71,1,9.2,4.4,201
101.364104029723,127,67.6,1.6,9.9,7.5,318
101.868248070877,163,64.4,3.5,10.8,15.7,658
101.756216061732,155,61.7,4,11.7,22.9,680
101.96627607888,170,51.9,3.5,13.7,10.8,497
101.560160045727,141,43.5,1.6,16.3,6.1,290
101.30808802515,123,38.8,1.5,17.9,7,230
101.322092026293,124,35.5,1.5,19.3,7.1,215
101.35010002858,126,32.9,1.7,20.1,8.1,226
101.378108030866,128,33,1.6,20,7.7,240
